L-threonylcarbamoyladenylate synthase	molecular_function
N(6)-L-threonylcarbamoyladenine synthase activity	molecular_function
tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase	molecular_function
anterior neural tube closure	biological_process
folic acid receptor activity	molecular_function
obsolete miRNA 2'-O-methylation	biological_process
miRNA export from nucleus	biological_process
glucose catabolic process to pyruvate	biological_process
glucose catabolic process to pyruvate utilizing ADP	biological_process
6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde	biological_process
6-sulfoquinovose(1-) catabolic process to 3-sulfopropanediol(1-)	biological_process
sulphoglycolysis	biological_process
glycophagy	biological_process
lipophagy	biological_process
cytosolic lipolysis	biological_process
obsolete mitochondrion disassembly	biological_process
methylglyoxal catabolic process to lactate	biological_process
GDP-mannose biosynthetic process from mannose	biological_process
GDP-mannose biosynthetic process from fructose-6-phosphate	biological_process
C-rich strand telomeric DNA binding	molecular_function
ribonucleoside-diphosphate reductase activity	molecular_function
obsolete mitochondrial acetyl-CoA biosynthetic process from pyruvate	biological_process
peptide-lysine-N-acetyltransferase activity	molecular_function
parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	biological_process
DNM1L-mediated stimulation of mitophagy in response to mitochondrial depolarization	biological_process
engulfment of target by autophagosome	biological_process
leukotriene signaling pathway	biological_process
late endosomal microautophagy	biological_process
protein lipidation involved in autophagosome assembly	biological_process
protein targeting to lysosome involved in chaperone-mediated autophagy	biological_process
obsolete chaperone-mediated protein transport involved in chaperone-mediated autophagy	biological_process
chaperone-mediated autophagy translocation complex	cellular_component
motor learning	biological_process
motor behavior	biological_process
obsolete single-stranded DNA-dependent GTPase activity	molecular_function
forked DNA-dependent helicase activity	molecular_function
acid sphingomyelin phosphodiesterase activity	molecular_function
neutral sphingomyelin phosphodiesterase activity	molecular_function
telomeric repeat-containing RNA binding	molecular_function
substrate localization to autophagosome	biological_process
negative regulation of circulating fibrinogen levels	biological_process
positive regulation of circulating fibrinogen levels	biological_process
leukocyte adhesion to vascular endothelial cell	biological_process
leukocyte adhesion to arterial endothelial cell	biological_process
2-hydroxyglutarate dehydrogenase activity, forward reaction	molecular_function
alpha-ketoglutarate reductase activity	molecular_function
antifungal innate immune response	biological_process
alpha-latrotoxin receptor binding	molecular_function
CAMKK-AMPK signaling cascade	biological_process
multivesicular body-lysosome fusion	biological_process
late endosome to lysosome transport via multivesicular body sorting pathway	biological_process
obsolete perturbation by virus of host non-canonical NF-kappaB signal transduction	biological_process
positive regulation of lung blood pressure	biological_process
negative regulation of lung blood pressure	biological_process
magnesium:sodium antiporter activity	molecular_function
ribosylnicotinate kinase activity	molecular_function
translation elongation factor binding	molecular_function
response to caloric restriction	biological_process
xenobiotic transport across blood-nerve barrier	biological_process
eNoSc complex	cellular_component
cohesin unloading	biological_process
cohesin loader activity	molecular_function
topological DNA co-entrapment activity	molecular_function
obsolete DNA clamp activity	molecular_function
obsolete intracellular chloride channel activity	molecular_function
Tapasin-ERp57 complex	cellular_component
mitotic cohesin loading	biological_process
mitotic cohesin unloading	biological_process
vesicle fusion with vesicle	biological_process
peptidoglycan muralytic activity	molecular_function
peptidoglycan N-acetylglucosaminidase activity	molecular_function
peptidoglycan endopeptidase activity	molecular_function
peptidoglycan stem peptide endopeptidase activity	molecular_function
peptidoglycan cross-bridge peptide endopeptidase activity	molecular_function
EGF repeat binding	molecular_function
dense core granule priming	biological_process
dense core granule docking	biological_process
GTPase motor activity	molecular_function
secretory granule maturation	biological_process
chromatin lock complex	cellular_component
conidium development	biological_process
Golgi lumen acidification	biological_process
membrane addition at site of mitotic cytokinesis	biological_process
pH-gated chloride channel activity	molecular_function
GTP 3',8'-cyclase activity	molecular_function
cyclic pyranopterin monophosphate synthase activity	molecular_function
fibronectin fibril	cellular_component
laminin-5B complex	cellular_component
anterior cell cortex	cellular_component
posterior cell cortex	cellular_component
mitotic spindle formation (spindle phase one)	biological_process
mitotic spindle elongation (spindle phase three)	biological_process
regulation of DNA recombination at centromere	biological_process
positive regulation of DNA recombination at centromere	biological_process
negative regulation of DNA recombination at centromere	biological_process
NAD+ nucleotidase, cyclic ADP-ribose generating	molecular_function
obsolete NAD glycohydrolase activity	molecular_function
obsolete ADP-ribosyl cyclase activity	molecular_function
obsolete cyclic ADP-ribose hydrolase	molecular_function
obsolete ARID domain binding	molecular_function
Met1-linked polyubiquitin deubiquitinase activity	molecular_function
proteaphagy	biological_process
endoplasmic reticulum-plasma membrane tethering	biological_process
tRNA folding	biological_process
telomeric DNA-containing double minutes formation	biological_process
telomeric D-loop disassembly	biological_process
telomeric D-loop binding	molecular_function
ciliary cap	cellular_component
ring centriole	cellular_component
cytosolic ciliogenesis	biological_process
podosome core	cellular_component
podosome ring	cellular_component
sperm head	cellular_component
apical tubulobulbar complex	cellular_component
basal tubulobulbar complex	cellular_component
concave side of sperm head	cellular_component
apical ectoplasmic specialization	cellular_component
basal ectoplasmic specialization	cellular_component
protein localization to tricellular tight junction	biological_process
actin filament branch point	cellular_component
ventral surface of cell	cellular_component
intranuclear rod	cellular_component
neuropeptide processing	biological_process
CENP-T-W-S-X complex	cellular_component
high-affinity ferrous iron transmembrane transporter activity	molecular_function
high-affinity iron exporter complex	cellular_component
microtubule organizing center localization	biological_process
Sertoli cell barrier remodeling	biological_process
antimicrobial humoral immune response mediated by antimicrobial peptide	biological_process
neuron projection branch point	cellular_component
dendritic spine cytoplasm	cellular_component
response to cholecystokinin	biological_process
cellular response to cholecystokinin	biological_process
telomeric G-quadruplex DNA binding	molecular_function
growth cone leading edge	cellular_component
leading edge of lamellipodium	cellular_component
retrograde transporter complex, Golgi to ER	cellular_component
regulation of neuroblast migration	biological_process
positive regulation of neuroblast migration	biological_process
negative regulation of neuroblast migration	biological_process
Golgi calcium ion transmembrane transport	biological_process
endoplasmic reticulum stress-induced pre-emptive quality control	biological_process
DNA clamp unloader activity	molecular_function
cellular response to differentiation-inducing factor 2	biological_process
microtubule plus end polymerase	molecular_function
basement membrane constituent secretion	biological_process
polarized secretion of basement membrane proteins in epithelium	biological_process
obsolete negative regulation of histone H3-S10 phosphorylation	biological_process
establishment of mitotic spindle asymmetry	biological_process
hepatic stellate cell migration	biological_process
regulation of hepatic stellate cell migration	biological_process
positive regulation of hepatic stellate cell migration	biological_process
negative regulation of hepatic stellate cell migration	biological_process
hepatic stellate cell contraction	biological_process
regulation of hepatic stellate cell contraction	biological_process
positive regulation of hepatic stellate cell contraction	biological_process
negative regulation of hepatic stellate cell contraction	biological_process
regulation of anterograde axonal transport of mitochondrion	biological_process
positive regulation of anterograde axonal transport of mitochondrion	biological_process
negative regulation of anterograde axonal transport of mitochondrion	biological_process
clathrin-dependent endocytosis involved in vitellogenesis	biological_process
regulation of mini excitatory postsynaptic potential	biological_process
positive regulation of mini excitatory postsynaptic potential	biological_process
negative regulation of mini excitatory postsynaptic potential	biological_process
obsolete reproduction of symbiont in host	biological_process
regulation of astrocyte activation	biological_process
negative regulation of astrocyte activation	biological_process
positive regulation of astrocyte activation	biological_process
calcium ion sensor activity	molecular_function
all-trans retinol 3,4-desaturase activity	molecular_function
all-trans retinal 3,4-desaturase activity	molecular_function
all-trans retinoic acid 3,4-desaturase activity	molecular_function
11-cis-retinal 3,4-desaturase activity	molecular_function
glial cell activation	biological_process
obsolete regulation of 1-phosphatidylinositol-3-kinase activity	biological_process
obsolete negative regulation of 1-phosphatidylinositol-3-kinase activity	biological_process
obsolete positive regulation of 1-phosphatidylinositol-3-kinase activity	biological_process
autophagosome localization	biological_process
negative regulation of AMPA receptor activity	biological_process
phagophore	cellular_component
autophagosome-lysosome fusion	biological_process
autophagosome-endosome fusion	biological_process
amphisome-lysosome fusion	biological_process
obsolete selective autophagy	biological_process
positive regulation of growth plate cartilage chondrocyte proliferation	biological_process
negative regulation of growth plate cartilage chondrocyte proliferation	biological_process
obsolete actin fusion focus localization	biological_process
leading edge of axonal growth cone	cellular_component
leading edge of dendritic growth cone	cellular_component
process utilizing autophagic mechanism	biological_process
protein propionyltransferase activity	molecular_function
peptidyl-lysine propionylation	biological_process
histone propionyltransferase activity	molecular_function
(2S,3R,6S,9S)-(-)-protoillud-7-ene synthase activity	molecular_function
regulation of formation of radial glial scaffolds	biological_process
negative regulation of formation of radial glial scaffolds	biological_process
positive regulation of formation of radial glial scaffolds	biological_process
TOC-TIC supercomplex I	cellular_component
glutathione specific gamma-glutamylcyclotransferase activity	molecular_function
gamma-glutamylaminecyclotransferase activity	molecular_function
regulation of erythrocyte enucleation	biological_process
positive regulation of erythrocyte enucleation	biological_process
negative regulation of erythrocyte enucleation	biological_process
regulation of adenine biosynthetic process	biological_process
fusion of sperm to egg plasma membrane involved in double fertilization forming two zygotes	biological_process
fusion of sperm to egg plasma membrane involved in double fertilization forming a zygote and endosperm	biological_process
protein localization to somatodendritic compartment	biological_process
c-di-GMP signaling	biological_process
regulation of c-di-GMP signaling	biological_process
positive regulation of c-di-GMP signaling	biological_process
negative regulation of c-di-GMP signaling	biological_process
negative regulation of protein K48-linked ubiquitination	biological_process
regulation of protein K48-linked ubiquitination	biological_process
premature acrosome loss	biological_process
regulation of premature acrosome loss	biological_process
negative regulation of premature acrosome loss	biological_process
establishment of protein localization to plasma membrane	biological_process
midbody abscission	biological_process
mRNA (adenine-N1-)-methyltransferase activity	molecular_function
obsolete positive regulation of actin filament polymerization involved in sperm capacitation	biological_process
obsolete positive regulation of actin filament depolymerization involved in acrosome reaction	biological_process
penetration of cumulus oophorus	biological_process
NVT complex	cellular_component
response to (R)-carnitine	biological_process
regulation of heme oxygenase activity	biological_process
positive regulation of heme oxygenase activity	biological_process
negative regulation of heme oxygenase activity	biological_process
regulation of entry into reproductive diapause	biological_process
negative regulation of entry into reproductive diapause	biological_process
positive regulation of entry into reproductive diapause	biological_process
establishment of left/right asymmetry	biological_process
establishment of left sidedness	biological_process
maintenance of left/right asymmetry	biological_process
maintenance of left sidedness	biological_process
maintenance of right sidedness	biological_process
replacement bone morphogenesis	biological_process
dermal bone morphogenesis	biological_process
membrane bone morphogenesis	biological_process
perichondral bone morphogenesis	biological_process
articular cartilage development	biological_process
temporomandibular joint articular cartilage development	biological_process
hip joint articular cartilage development	biological_process
mandibular condyle articular cartilage development	biological_process
femoral head articular cartilage development	biological_process
regulatory RNA binding	molecular_function
3-hydroxykynureninase activity	molecular_function
meiosis I cell cycle process	biological_process
meiosis II cell cycle process	biological_process
catabolite repression	biological_process
carbon catabolite repression	biological_process
negative regulation of transcription by glucose	biological_process
negative regulation of transcription from RNA polymerase II promoter by glucose	biological_process
karyosome formation	biological_process
sperm karyosome formation	biological_process
beta-ketodecanoyl-[acyl-carrier-protein] synthase activity	molecular_function
obsolete ATP-dependent chaperone mediated protein folding	biological_process
calcium:proton antiporter complex	cellular_component
ATP-dependent protein-DNA complex displacement activity	molecular_function
regulation of cardiac endothelial to mesenchymal transition	biological_process
positive regulation of cardiac endothelial to mesenchymal transition	biological_process
negative regulation of cardiac endothelial to mesenchymal transition	biological_process
regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity	biological_process
negative regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity	biological_process
secondary palate development	biological_process
primitive palate development	biological_process
mitochondrial respiratory chain complex IV pre-assembly complex	cellular_component
regulation of small molecule metabolic process	biological_process
positive regulation of small molecule metabolic process	biological_process
negative regulation of small molecule metabolic process	biological_process
mitotic cohesin dsDNA (leading strand) loading	biological_process
mitotic cohesin ssDNA (lagging strand) loading	biological_process
collagen-containing extracellular matrix	cellular_component
regulation of SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	biological_process
negative regulation of SCF-dependent proteasomal ubiquitin-dependent catabolic process	biological_process
positive regulation of SCF-dependent proteasomal ubiquitin-dependent catabolic process	biological_process
regulation of stress granule assembly	biological_process
positive regulation of stress granule assembly	biological_process
negative regulation of stress granule assembly	biological_process
filamentous growth MAPK cascade	biological_process
cichorine biosynthetic process	biological_process
positive regulation of mitotic sister chromatid segregation	biological_process
L-pipecolic acid biosynthetic process	biological_process
sensory perception of cold stimulus	biological_process
sensory perception of hot stimulus	biological_process
D-loop DNA binding	molecular_function
positive regulation of pheromone response MAPK cascade	biological_process
biofilm matrix	cellular_component
fungal biofilm matrix	cellular_component
positive regulation of meiotic sister chromatid arm separation	biological_process
regulation of cardiac epithelial to mesenchymal transition	biological_process
positive regulation of cardiac epithelial to mesenchymal transition	biological_process
negative regulation of cardiac epithelial to mesenchymal transition	biological_process
L-lysine alpha-aminotransferase	molecular_function
dehydropipecolic acid reductase	molecular_function
pipecolic acid N-hydroxylase	molecular_function
lymphotoxin complex	cellular_component
protein phosphatase inhibitor complex	cellular_component
GPI-mannose ethanolamine phosphate phosphodiesterase activity	molecular_function
lipopolysaccharide transport system	cellular_component
starch granule initiation	biological_process
fluoride channel activity	molecular_function
photosynthetic state transition	biological_process
compound eye pigment cell differentiation	biological_process
L-aspartate:fumarate antiporter activity	molecular_function
transcription factor TFIIH holo complex binding	molecular_function
FACT complex binding	molecular_function
NuA4 histone acetyltransferase complex binding	molecular_function
TAP complex binding	molecular_function
oligosaccharyltransferase complex binding	molecular_function
BBSome binding	molecular_function
box C/D methylation guide snoRNP complex binding	molecular_function
box H/ACA snoRNP complex binding	molecular_function
PSII associated light-harvesting complex II binding	molecular_function
chloroplast photosystem I binding	molecular_function
chloroplast photosystem II binding	molecular_function
GARP complex binding	molecular_function
SAGA complex binding	molecular_function
Pi Mi complex	cellular_component
H3K9me3 modified histone binding	molecular_function
histone mRNA stem-loop binding complex	cellular_component
pollen aperture	cellular_component
pollen aperture formation	biological_process
acyl-CoA delta5-desaturase activity	molecular_function
phenylacetyl-CoA 1,2-epoxidase complex	cellular_component
TSC1-TSC2 complex binding	molecular_function
ATG2-ATG18 complex	cellular_component
inhibitory MHC class Ib receptor activity	molecular_function
activating MHC class Ib receptor activity	molecular_function
HLA-E specific inhibitory MHC class Ib receptor activity	molecular_function
HLA-G specific inhibitory MHC class Ib receptor activity	molecular_function
regulation of capsule polysaccharide biosynthetic process	biological_process
positive regulation of capsule polysaccharide biosynthetic process	biological_process
regulation of vein smooth muscle contraction	biological_process
positive regulation of vein smooth muscle contraction	biological_process
negative regulation of vein smooth muscle contraction	biological_process
regulation of taurine biosynthetic process	biological_process
positive regulation of taurine biosynthetic process	biological_process
Ycf2/FtsHi complex	cellular_component
Yae1-Lto1 complex	cellular_component
lysophagy	biological_process
stomach development	biological_process
endoplasmic reticulum-peroxisome tethering	biological_process
kinetochore disassembly	biological_process
chemosynthesis	biological_process
regulation of programmed necrotic cell death	biological_process
negative regulation of programmed necrotic cell death	biological_process
positive regulation of programmed necrotic cell death	biological_process
peptidyl-aspartic acid 3-dioxygenase activity	molecular_function
female germline stem cell symmetric division	biological_process
pumilio-response element binding	molecular_function
RNA 2'-O-methyltransferase activity	molecular_function
regulation of protein localization to non-growing cell tip	biological_process
negative regulation of protein localization to non-growing cell tip	biological_process
regulation of DNA recombinase disassembly	biological_process
negative regulation of DNA recombinase disassembly	biological_process
zinc ion import into organelle	biological_process
fatty acid primary amide biosynthetic process	biological_process
early phagosome lumen	cellular_component
phenyloplast	cellular_component
LinE complex	cellular_component
LinE complex assembly	biological_process
linear element maturation	biological_process
histone H3K37 methyltransferase activity	molecular_function
regulation of linear element maturation	biological_process
4-hydroxybutyrate receptor activity	molecular_function
regulation of mitochondrial gene expression	biological_process
fatty acid primary amide metabolic process	biological_process
fatty acid primary amide catabolic process	biological_process
MutSgamma complex	cellular_component
chitin-based extracellular matrix	cellular_component
adhesive extracellular matrix	cellular_component
3-butenylglucosinolate 2-hydroxylase activity	molecular_function
regulation of L-glutamine biosynthetic process	biological_process
negative regulation of L-glutamine biosynthetic process	biological_process
positive regulation of L-glutamine biosynthetic process	biological_process
low-density lipoprotein receptor complex	cellular_component
cargo receptor complex	cellular_component
camera-type eye photoreceptor cell development	biological_process
hyphae septin collar	cellular_component
nuclear exosome targeting complex	cellular_component
L-beta-ethynylserine biosynthetic process	biological_process
L-propargylglycine biosynthetic process	biological_process
L-propargylglycine synthase activity	molecular_function
L-propargylglycine--L-glutamate ligase activity	molecular_function
4-chloro-allylglycine synthase activity	molecular_function
L-lysine 4-chlorinase activity	molecular_function
L-gamma-glutamyl-L-propargylglycine hydroxylase activity	molecular_function
detection of stimulus involved in sensory perception of pain	biological_process
amorpha-4,11-diene 12-monooxygenase activity	molecular_function
catalase complex	cellular_component
mRNA (cytidine-5-)-methyltransferase activity	molecular_function
C5-methylcytidine-containing RNA reader activity	molecular_function
N6-methyl-AMP deaminase activity	molecular_function
curli secretion complex	cellular_component
mitochondrial ATP-gated potassium channel activity	molecular_function
mitochondrial ATP-gated potassium channel complex	cellular_component
chloride:proton antiporter activity	molecular_function
contractile vacuole complex	cellular_component
spongiome	cellular_component
regulation of pyocyanine biosynthetic process	biological_process
positive regulation of pyocyanine biosynthetic process	biological_process
pseudohyphal septin ring assembly	biological_process
regulation of pseudohyphal septin ring assembly	biological_process
positive regulation of pseudohyphal septin ring assembly	biological_process
negative regulation of pseudohyphal septin ring assembly	biological_process
complement component C1q complex	cellular_component
negative regulation of plus-end directed microtubule sliding	biological_process
regulation of plus-end directed microtubule sliding	biological_process
lutein metabolic process	biological_process
lutein biosynthetic process	biological_process
lutein catabolic process	biological_process
brexanolone metabolic process	biological_process
brexanolone biosynthetic process	biological_process
brexanolone catabolic process	biological_process
R-loop processing	biological_process
radial spoke assembly	biological_process
vitamin D 23-hydroxylase activity	molecular_function
25-hydroxycholecalciferol-23-hydroxylase activity	molecular_function
1-alpha,25-dihydroxyvitamin D3 23-hydroxylase activity	molecular_function
all-trans retinoic acid 4-hydrolase activity	molecular_function
all-trans retinoic acid 18-hydroxylase activity	molecular_function
testosterone 16-beta-hydroxylase activity	molecular_function
secalciferol 1-monooxygenase activity	molecular_function
anandamide epoxidase activity	molecular_function
anandamide 8,9 epoxidase activity	molecular_function
anandamide 11,12 epoxidase activity	molecular_function
anandamide 14,15 epoxidase activity	molecular_function
galactoxylomannan biosynthetic process	biological_process
L-rhamnose mutarotase activity	molecular_function
D-ribose pyranase activity	molecular_function
cytoplasmic microtubule minus-end	cellular_component
microtubule bundle maintenance	biological_process
regulation of lysosome size	biological_process
cellular response to chemical stress	biological_process
obsolete rDNA replication pause site heterochromatin	cellular_component
RAM/MOR signaling	biological_process
actin wave	cellular_component
Labd-13(16),14-diene-9-ol synthase activity	molecular_function
Viteagnusin D synthase activity	molecular_function
(13S)-vitexifolin A synthase activity	molecular_function
miltiradiene synthase activity	molecular_function
manoyl oxide synthase activity	molecular_function
regulation of pattern recognition receptor signaling pathway	biological_process
positive regulation of pattern recognition receptor signaling pathway	biological_process
spatial regulation of meiotic DNA double-strand break formation involved in reciprocal meiotic recombination	biological_process
shoot regeneration	biological_process
root regeneration	biological_process
regulation of mitotic DNA replication initiation from early origin	biological_process
peroxynitrite isomerase activity	molecular_function
regulation of somatic muscle development	biological_process
positive regulation of somatic muscle development	biological_process
negative regulation of somatic muscle development	biological_process
regulation of adult somatic muscle development	biological_process
positive regulation of adult somatic muscle development	biological_process
negative regulation of adult somatic muscle development	biological_process
regulation of larval somatic muscle development	biological_process
negative regulation of larval somatic muscle development	biological_process
positive regulation of larval somatic muscle development	biological_process
prostanoid catabolic process	biological_process
F2-isoprostane catabolic process	biological_process
platelet activating factor catabolic process	biological_process
axonemal basal plate assembly	biological_process
ionocyte differentiation	biological_process
protein localization to postsynapse	biological_process
Smp focus	cellular_component
heterochromatin-nuclear membrane anchor activity	molecular_function
euchromatin-nuclear membrane anchor activity	molecular_function
double strand break-nuclear membrane anchor activity	molecular_function
double membrane vesicle viral factory membrane	cellular_component
double membrane vesicle viral factory outer membrane	cellular_component
double membrane vesicle viral factory lumen	cellular_component
double membrane vesicle viral factory inner membrane	cellular_component
exocytic vesicle lumen	cellular_component
chloroplast vesicle	cellular_component
cleistothecium formation	biological_process
specification of axis polarity	biological_process
intracellular protein transmembrane transport	biological_process
protein-containing complex assembly	biological_process
protein-DNA complex assembly	biological_process
protein-lipid complex assembly	biological_process
biological regulation	biological_process
regulation of biological quality	biological_process
regulation of molecular function	biological_process
extracellular membrane-bounded organelle	cellular_component
aspartic-type peptidase activity	molecular_function
glutamic-type peptidase activity	molecular_function
threonine-type peptidase activity	molecular_function
cysteine-type exopeptidase activity	molecular_function
cysteine-type aminopeptidase activity	molecular_function
metalloaminopeptidase activity	molecular_function
glutamic-type endopeptidase activity	molecular_function
serine-type exopeptidase activity	molecular_function
serine-type aminopeptidase activity	molecular_function
oligopeptidase activity	molecular_function
intracellular organelle lumen	cellular_component
sucrase-isomaltase complex	cellular_component
armadillo repeat domain binding	molecular_function
alphav-beta3 integrin-thrombospondin complex	cellular_component
obsolete transforming growth factor beta type I receptor homodimeric complex	cellular_component
obsolete transforming growth factor beta type II receptor homodimeric complex	cellular_component
obsolete transforming growth factor beta1-type II receptor complex	cellular_component
transforming growth factor beta ligand-receptor complex	cellular_component
obsolete transforming growth factor beta receptor complex	cellular_component
interleukin-12-interleukin-12 receptor complex	cellular_component
CD19-Vav-PIK3R1 complex	cellular_component
carbon monoxide binding	molecular_function
nitric oxide binding	molecular_function
carbon monoxide sensor activity	molecular_function
obsolete regulation of transcription by carbon monoxide	biological_process
alphav-beta3 integrin-osteopontin complex	cellular_component
alphav-beta1 integrin-osteopontin complex	cellular_component
alphav-beta5 integrin-osteopontin complex	cellular_component
synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	cellular_component
synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex	cellular_component
telomerase RNA binding	molecular_function
obsolete purine NTP-dependent helicase activity	molecular_function
obsolete GTP-dependent helicase activity	molecular_function
rRNA (pseudouridine) methyltransferase activity	molecular_function
rRNA (pseudouridine-N3-)-methyltransferase activity	molecular_function
rRNA (guanosine-2'-O-)-methyltransferase activity	molecular_function
rRNA (adenine(2503)-C2-)-methyltransferase activity	molecular_function
rRNA (uridine-C5-)-methyltransferase activity	molecular_function
rRNA (uridine-N3-)-methyltransferase activity	molecular_function
rRNA (guanine-N7-)-methyltransferase activity	molecular_function
synaptobrevin 2-SNAP-25-syntaxin-1a complex	cellular_component
synaptobrevin 2-SNAP-25-syntaxin-2 complex	cellular_component
synaptobrevin 2-SNAP-25-syntaxin-3 complex	cellular_component
synaptobrevin 2-SNAP-25-syntaxin-4 complex	cellular_component
endobrevin-SNAP-25-syntaxin-1a complex	cellular_component
endobrevin-SNAP-25-syntaxin-2 complex	cellular_component
neuron cellular homeostasis	biological_process
fibrinogen binding	molecular_function
collagen V binding	molecular_function
thrombospondin receptor activity	molecular_function
mRNA splicing, via endonucleolytic cleavage and ligation	biological_process
obsolete mRNA endonucleolytic cleavage involved in unfolded protein response	biological_process
prospore membrane leading edge	cellular_component
prospore membrane spindle pole body attachment site	cellular_component
tRNA gene clustering	biological_process
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	biological_process
'de novo' actin filament nucleation	biological_process
fructose binding	molecular_function
extracellular exosome	cellular_component
RNA polymerase binding	molecular_function
proline-rich region binding	molecular_function
cellubrevin-VAMP4-syntaxin-16 complex	cellular_component
cellubrevin-VAMP4-endobrevin-syntaxin-6 complex	cellular_component
syntaxin-6-syntaxin-16-Vti1a complex	cellular_component
VAMP4-syntaxin-6-syntaxin-16-Vti1a complex	cellular_component
cytochrome complex	cellular_component
proton-transporting V-type ATPase complex assembly	biological_process
proton-transporting two-sector ATPase complex assembly	biological_process
vacuolar proton-transporting V-type ATPase complex assembly	biological_process
clustering of voltage-gated calcium channels	biological_process
mononeme	cellular_component
tear secretion	biological_process
obsolete histone lysine demethylation	biological_process
obsolete histone arginine demethylation	biological_process
obsolete histone H3-R2 demethylation	biological_process
obsolete histone H4-R3 demethylation	biological_process
titin Z domain binding	molecular_function
clathrin-sculpted monoamine transport vesicle	cellular_component
clathrin-sculpted monoamine transport vesicle lumen	cellular_component
clathrin-sculpted monoamine transport vesicle membrane	cellular_component
obsolete protein initiator methionine removal	biological_process
glycosylation	biological_process
ubiquitin-dependent endocytosis	biological_process
chromo shadow domain binding	molecular_function
polyhydroxyalkanoate granule	cellular_component
chloride-activated potassium channel activity	molecular_function
metaphase plate	cellular_component
glucagon secretion	biological_process
regulation of glucagon secretion	biological_process
negative regulation of glucagon secretion	biological_process
positive regulation of glucagon secretion	biological_process
fructose-6-phosphate binding	molecular_function
mitochondrial outer membrane translocase complex assembly	biological_process
delta-catenin binding	molecular_function
chemokine-mediated signaling pathway	biological_process
regulation of chemokine-mediated signaling pathway	biological_process
negative regulation of chemokine-mediated signaling pathway	biological_process
positive regulation of chemokine-mediated signaling pathway	biological_process
interleukin-6-mediated signaling pathway	biological_process
regulation of interleukin-6-mediated signaling pathway	biological_process
negative regulation of interleukin-6-mediated signaling pathway	biological_process
positive regulation of interleukin-6-mediated signaling pathway	biological_process
interleukin-27-mediated signaling pathway	biological_process
regulation of interleukin-27-mediated signaling pathway	biological_process
negative regulation of interleukin-27-mediated signaling pathway	biological_process
positive regulation of interleukin-27-mediated signaling pathway	biological_process
ciliary neurotrophic factor receptor complex	cellular_component
organellar chromatophore	cellular_component
organellar chromatophore membrane	cellular_component
organellar chromatophore inner membrane	cellular_component
organellar chromatophore outer membrane	cellular_component
organellar chromatophore intermembrane space	cellular_component
organellar chromatophore thylakoid	cellular_component
organellar chromatophore thylakoid lumen	cellular_component
organellar chromatophore thylakoid membrane	cellular_component
ciliary neurotrophic factor binding	molecular_function
ciliary neurotrophic factor-mediated signaling pathway	biological_process
Kupffer's vesicle development	biological_process
obsolete isopeptidase activity	molecular_function
transforming growth factor beta receptor activity, type III	molecular_function
mitochondrial translational initiation	biological_process
mitochondrial translational elongation	biological_process
mitochondrial translational termination	biological_process
tRNA aminoacylation for mitochondrial protein translation	biological_process
regulation of mitochondrial translation	biological_process
negative regulation of mitochondrial translation	biological_process
positive regulation of mitochondrial translation	biological_process
regulation of mitochondrial translational initiation	biological_process
negative regulation of mitochondrial translational initiation	biological_process
positive regulation of mitochondrial translational initiation	biological_process
beta-1,2-oligomannoside metabolic process	biological_process
beta-1,2-oligomannoside biosynthetic process	biological_process
ubiquitin-like protein-specific endopeptidase activity	molecular_function
SUMO-specific endopeptidase activity	molecular_function
response to UV-A	biological_process
synaptic vesicle budding	biological_process
mitochondrial alanyl-tRNA aminoacylation	biological_process
mitochondrial arginyl-tRNA aminoacylation	biological_process
mitochondrial asparaginyl-tRNA aminoacylation	biological_process
mitochondrial aspartyl-tRNA aminoacylation	biological_process
mitochondrial cysteinyl-tRNA aminoacylation	biological_process
mitochondrial glutaminyl-tRNA aminoacylation	biological_process
mitochondrial glutamyl-tRNA aminoacylation	biological_process
mitochondrial glycyl-tRNA aminoacylation	biological_process
mitochondrial histidyl-tRNA aminoacylation	biological_process
mitochondrial isoleucyl-tRNA aminoacylation	biological_process
mitochondrial leucyl-tRNA aminoacylation	biological_process
mitochondrial lysyl-tRNA aminoacylation	biological_process
mitochondrial methionyl-tRNA aminoacylation	biological_process
mitochondrial phenylalanyl-tRNA aminoacylation	biological_process
mitochondrial prolyl-tRNA aminoacylation	biological_process
mitochondrial seryl-tRNA aminoacylation	biological_process
mitochondrial threonyl-tRNA aminoacylation	biological_process
tight junction	cellular_component
anchoring junction	cellular_component
adiponectin secretion	biological_process
regulation of adiponectin secretion	biological_process
negative regulation of adiponectin secretion	biological_process
positive regulation of adiponectin secretion	biological_process
enamel mineralization	biological_process
regulation of biomineral tissue development	biological_process
negative regulation of biomineral tissue development	biological_process
positive regulation of biomineral tissue development	biological_process
regulation of tooth mineralization	biological_process
negative regulation of tooth mineralization	biological_process
